zip	latitude	longitude
04217	44.4	-70.8
04219	44.4	-70.6
04220	44.3	-70.4
04221	44.5	-70.3
04222	44.0	-70.2
04223	44.0	-70.3
04224	44.6	-70.4
04225	44.6	-70.2
04226	44.6	-70.7
04227	44.6	-70.3
04228	44.4	-70.1
04230	44.1	-70.3
04231	44.3	-70.9
04234	44.6	-70.2
04236	44.2	-70.1
04237	44.5	-70.7
04238	44.2	-70.4
04239	44.5	-70.2
04240	44.1	-70.2
04241	44.2	-70.2
04243	44.2	-70.2
04250	44.0	-70.1
04252	44.0	-70.1
04253	44.4	-70.2
04254	44.4	-70.1
04255	44.3	-70.7
04256	44.1	-70.4
04257	44.6	-70.5
04258	44.1	-70.3
04259	44.2	-70.0
04260	44.0	-70.3
04261	44.7	-71.0
04262	44.5	-70.2
04263	44.3	-70.1
04265	44.3	-70.0
04266	44.4	-70.3
04267	44.2	-70.8
04268	44.2	-70.6
04270	44.1	-70.5
04271	44.3	-70.5
04274	44.0	-70.4
04275	44.7	-70.6
04276	44.5	-70.6
04280	44.1	-70.1
04281	44.2	-70.5
04282	44.3	-70.2
04284	44.3	-70.1
04285	44.7	-70.4
04286	44.4	-70.9
04287	44.1	-70.0
04288	44.2	-70.4
04289	44.3	-70.6
04290	44.5	-70.4
04291	44.0	-70.5
04292	44.4	-70.4
04294	44.6	-70.2
04330	44.3	-69.8
04332	44.4	-69.8
04333	44.3	-69.8
04336	44.3	-69.8
04338	44.3	-69.8
04341	44.3	-69.6
04342	44.1	-69.7
04343	44.3	-69.9
04344	44.3	-69.8
04345	44.2	-69.8
04346	44.2	-69.8
04347	44.3	-69.8
04348	44.2	-69.5
04349	44.4	-70.1
04350	44.2	-70.0
04351	44.4	-69.9
04352	44.5	-70.0
04353	44.2	-69.6
04354	44.4	-69.4
04355	44.4	-70.0
04357	44.1	-69.8
04358	44.4	-69.6
04359	44.2	-69.8
04360	44.5	-70.0
04363	44.3	-69.6
04364	44.3	-70.0
04401	44.8	-68.8
04402	44.8	-68.8
04406	45.2	-69.6
04408	44.9	-68.3
04410	45.1	-68.9
04411	44.9	-68.6
04412	44.8	-68.8
04413	45.6	-67.7
04414	45.3	-69.0
04415	45.4	-69.1
04416	44.6	-68.8
04417	45.2	-68.4
04418	45.1	-68.7
04419	44.8	-69.0
04420	44.4	-68.8
04421	44.4	-68.8
04422	45.1	-69.1
04424	45.7	-67.9
04426	45.2	-69.2
04427	45.0	-69.0
04428	44.8	-68.6
04429	44.7	-68.6
04430	45.6	-68.6
04431	44.6	-68.7
04434	44.8	-69.1
04435	45.0	-69.1
04438	44.6	-68.9
04441	45.5	-69.6
04442	45.5	-69.7
04443	45.2	-69.4
04444	44.7	-68.9
04448	45.2	-68.7
04449	45.0	-68.9
04450	44.9	-68.9
04451	45.6	-68.2
04453	45.2	-68.8
04454	45.5	-67.5
04455	45.4	-68.3
04456	44.9	-69.0
04457	45.4	-68.5
04459	45.5	-68.4
04460	45.6	-68.5
04461	44.9	-68.6
04462	45.7	-68.7
04463	45.2	-69.0
04464	45.3	-69.5
04468	44.9	-68.7
04469	45.0	-68.6
04471	45.9	-67.8
04472	44.5	-68.7
04473	44.9	-68.7
04474	44.7	-68.8
04475	45.2	-68.6
04476	44.5	-68.7
04478	45.9	-69.9
04479	45.1	-69.3
04481	45.2	-69.1
04485	45.4	-69.6
04487	45.4	-68.1
04488	44.9	-69.1
04489	44.9	-68.7
04490	45.4	-67.7
04491	45.6	-67.4
04492	45.3	-67.7
04493	45.2	-68.5
04495	45.5	-68.4
04496	44.7	-68.9
04497	45.7	-68.1
04530	43.9	-69.8
04535	44.1	-69.6
04537	43.9	-69.6
04538	43.9	-69.6
04539	44.0	-69.5
04541	43.9	-69.5
04543	44.0	-69.5
04544	43.8	-69.6
04547	44.0	-69.3
04548	43.8	-69.7
04549	44.0	-69.5
04551	44.0	-69.4
04553	44.0	-69.5
04554	43.9	-69.5
04555	44.1	-69.5
04556	44.0	-69.6
04558	43.9	-69.5
04562	43.8	-69.8
04563	44.0	-69.3
04564	43.9	-69.5
04565	43.8	-69.9
04568	43.9	-69.6
04570	44.0	-69.5
04571	43.9	-69.7
04572	44.1	-69.4
04573	43.9	-69.6
04574	44.3	-69.4
04575	43.8	-69.6
04576	43.8	-69.7
04578	44.0	-69.7
04579	44.0	-69.8
04605	44.6	-68.4
04606	44.6	-67.7
04607	44.5	-68.1
04609	44.4	-68.2
04611	44.5	-67.6
04612	44.2	-68.4
04613	44.4	-68.0
04614	44.4	-68.6
04616	44.3	-68.6
04617	44.4	-68.7
04619	45.2	-67.3
04622	44.6	-67.9
04623	44.7	-67.8
04624	44.4	-68.0
04625	44.2	-68.3
04626	44.7	-67.2
04627	44.2	-68.6
04628	44.9	-67.2
04629	44.4	-68.5
04630	44.7	-67.4
04631	44.9	-67.0
04634	44.6	-68.2
04635	44.1	-68.4
04637	45.2	-67.8
04640	44.5	-68.2
04642	44.3	-68.8
04643	44.6	-67.8
04644	44.4	-68.3
04645	44.1	-68.6
04646	44.3	-68.2
04648	44.7	-67.6
04649	44.6	-67.6
04650	44.3	-68.7
04652	44.9	-67.0
04653	44.2	-68.3
04654	44.7	-67.5
04655	44.7	-67.4
04657	45.0	-67.4
04658	44.5	-67.9
04660	44.3	-68.3
04662	44.3	-68.3
04664	44.5	-68.1
04666	45.0	-67.2
04667	45.0	-67.1
04668	45.2	-67.6
04669	44.4	-68.0
04671	45.1	-67.1
04672	44.4	-68.3
04673	44.3	-68.7
04674	44.3	-68.4
04675	44.3	-68.2
04676	44.3	-68.6
04677	44.5	-68.2
04679	44.3	-68.3
04680	44.5	-68.0
04681	44.2	-68.7
04683	44.2	-68.7
04684	44.5	-68.5
04685	44.1	-68.5
04686	45.0	-67.7
04691	44.8	-67.3
04693	44.4	-68.1
04694	45.1	-67.5
04730	46.1	-67.9
04732	46.6	-68.4
04733	45.8	-68.4
04734	46.5	-67.9
04735	46.4	-67.8
04736	46.9	-68.0
04737	46.6	-69.5
04738	46.8	-68.1
04739	47.0	-68.7
04740	46.6	-67.9
04741	47.5	-69.2
04742	46.8	-67.8
04743	47.3	-68.6
04744	47.2	-68.6
04745	47.3	-68.4
04746	47.3	-68.2
04747	46.0	-68.3
04750	46.9	-67.8
04751	46.9	-68.0
04756	47.3	-68.3
04757	46.7	-68.2
04758	46.5	-67.9
04760	46.3	-67.8
04761	46.1	-68.0
04762	47.0	-68.1
04763	46.1	-68.1
04764	46.4	-68.5
04765	46.0	-68.5
04766	46.9	-68.2
04768	46.8	-68.5
04769	46.7	-68.0
04772	47.2	-68.3
04773	47.3	-68.2
04774	47.1	-69.0
04775	46.7	-68.4
04776	45.9	-68.4
04777	45.9	-68.5
04779	47.1	-68.3
04780	46.1	-68.2
04781	47.1	-68.6
04783	47.0	-68.1
04785	47.2	-67.9
04786	46.8	-68.1
04787	46.6	-67.9
04841	44.1	-69.1
04843	44.2	-69.1
04847	44.3	-69.1
04848	44.3	-68.9
04849	44.3	-69.1
04850	44.3	-69.1
04851	43.9	-68.9
04852	43.8	-69.3
04853	44.1	-68.9
04854	44.1	-69.1
04855	43.9	-69.3
04856	44.2	-69.1
04858	44.0	-69.1
04859	44.0	-69.2
04860	44.0	-69.2
04861	44.1	-69.2
04862	44.3	-69.3
04863	44.0	-68.8
04864	44.1	-69.2
04865	44.2	-69.1
04901	44.6	-69.6
04903	44.5	-69.7
04910	44.5	-69.5
04911	44.8	-69.9
04912	44.9	-69.7
04915	44.4	-69.0
04917	44.5	-69.9
04918	44.5	-69.9
04920	45.1	-69.9
04921	44.6	-69.1
04922	44.7	-69.4
04923	45.1	-69.4
04924	44.7	-69.5
04925	45.2	-69.9
04926	44.9	-69.5
04927	44.6	-69.5
04928	44.9	-69.2
04929	44.8	-69.3
04930	45.0	-69.3
04932	44.7	-69.1
04933	44.8	-69.2
04935	44.4	-69.6
04936	45.3	-70.6
04937	44.6	-69.7
04938	44.7	-70.1
04939	45.0	-69.2
04940	44.6	-70.1
04941	44.5	-69.3
04942	45.0	-69.5
04943	44.9	-69.5
04944	44.7	-69.6
04945	45.6	-70.2
04947	45.0	-70.2
04949	44.4	-69.3
04950	44.8	-69.8
04951	44.6	-69.0
04952	44.4	-69.1
04953	44.8	-69.3
04954	44.9	-70.1
04955	44.6	-70.0
04956	44.8	-70.1
04957	44.7	-69.8
04958	44.9	-69.9
04961	44.9	-70.0
04962	44.5	-69.6
04963	44.5	-69.7
04964	45.0	-70.8
04965	44.9	-69.4
04966	44.8	-70.4
04967	44.8	-69.4
04969	44.8	-69.2
04970	45.0	-70.7
04971	44.9	-69.4
04972	44.5	-68.8
04973	44.4	-69.2
04974	44.5	-68.9
04975	44.6	-69.6
04976	44.8	-69.7
04978	44.6	-69.8
04979	45.0	-69.8
04981	44.5	-68.9
04982	45.1	-70.4
04983	44.8	-70.2
04984	44.7	-70.2
04985	45.4	-70.0
04986	44.6	-69.2
04987	44.7	-69.3
04988	44.6	-69.3
04989	44.4	-69.7
04992	44.7	-70.2
05001	43.7	-72.4
05009	43.6	-72.3
05030	43.4	-72.4
05031	43.7	-72.6
05032	43.8	-72.7
05033	44.0	-72.1
05034	43.6	-72.6
05035	43.6	-72.7
05036	44.0	-72.6
05037	43.5	-72.5
05038	44.0	-72.5
05039	44.0	-72.3
05040	44.1	-72.2
05041	44.0	-72.5
05042	44.2	-72.1
05043	43.8	-72.2
05045	43.9	-72.2
05046	44.2	-72.2
05047	43.7	-72.4
05048	43.6	-72.4
05049	43.5	-72.4
05050	44.5	-72.1
05051	44.1	-72.1
05052	43.6	-72.4
05053	43.7	-72.5
05054	43.8	-72.2
05055	43.7	-72.3
05056	43.5	-72.7
05058	43.9	-72.3
05059	43.6	-72.4
05060	43.9	-72.7
05061	43.9	-72.6
05062	43.5	-72.6
05065	43.8	-72.4
05067	43.7	-72.5
05068	43.8	-72.5
05069	44.2	-72.1
05070	43.8	-72.4
05071	43.6	-72.5
05072	43.9	-72.4
05073	43.6	-72.5
05074	44.0	-72.4
05075	43.8	-72.3
05076	43.8	-72.4
05077	43.9	-72.5
05079	44.0	-72.3
05081	44.2	-72.1
05083	43.9	-72.3
05084	43.7	-72.4
05085	44.1	-72.1
05086	44.1	-72.3
05088	43.7	-72.3
05089	43.5	-72.4
05091	43.6	-72.5
05101	43.1	-72.5
05141	43.2	-72.6
05142	43.4	-72.6
05143	43.3	-72.6
05146	43.2	-72.6
05148	43.2	-72.8
05149	43.4	-72.7
05150	43.3	-72.5
05151	43.4	-72.5
05152	43.3	-72.9
05153	43.4	-72.6
05154	43.1	-72.5
05155	43.2	-72.9
05156	43.3	-72.5
05158	43.1	-72.5
05159	43.1	-72.5
05161	43.3	-72.8
05201	42.9	-73.2
05250	43.1	-73.2
05251	43.3	-73.1
05252	43.1	-73.1
05253	43.2	-73.0
05254	43.2	-73.1
05255	43.2	-73.0
05257	42.9	-73.2
05260	42.8	-73.3
05261	42.8	-73.2
05262	43.0	-73.2
05301	42.9	-72.6
05302	42.9	-72.6
05303	42.9	-72.6
05304	42.9	-72.6
05340	43.2	-72.9
05341	43.0	-72.8
05342	42.8	-72.8
05343	43.1	-72.8
05344	43.0	-72.7
05345	43.0	-72.7
05346	43.0	-72.5
05350	42.8	-73.0
05351	42.9	-72.7
05352	42.8	-73.1
05353	43.1	-72.7
05354	42.8	-72.5
05355	43.0	-72.8
05356	43.0	-72.9
05357	42.9	-72.6
05358	42.8	-72.8
05359	43.1	-72.7
05360	43.0	-72.9
05361	42.8	-72.9
05362	42.9	-72.7
05363	42.9	-72.9
05401	44.5	-73.2
05402	44.4	-73.1
05403	44.5	-73.2
05404	44.5	-73.2
05405	44.4	-73.1
05406	44.4	-73.1
05407	44.4	-73.1
05408	44.5	-73.2
05439	44.5	-73.2
05440	44.6	-73.0
05441	44.8	-72.8
05442	44.7	-72.7
05443	44.1	-73.1
05444	44.6	-72.9
05445	44.3	-73.2
05446	44.5	-73.2
05447	44.9	-72.7
05448	44.7	-72.9
05449	44.5	-73.1
05450	44.9	-72.8
05451	44.5	-73.1
05452	44.5	-73.1
05453	44.4	-73.1
05454	44.7	-73.0
05455	44.8	-73.0
05456	44.2	-73.2
05457	45.0	-72.9
05458	44.7	-73.3
05459	44.9	-73.0
05460	45.0	-73.1
05461	44.3	-73.1
05462	44.3	-73.0
05463	44.9	-73.3
05464	44.6	-72.8
05465	44.5	-73.0
05466	44.4	-72.9
05468	44.6	-73.1
05469	44.2	-73.1
05470	44.9	-72.6
05471	44.9	-72.6
05472	44.1	-73.2
05473	44.3	-73.2
05474	44.8	-73.3
05476	45.0	-72.7
05477	44.4	-73.0
05478	44.8	-73.1
05479	44.8	-73.1
05481	44.8	-73.1
05482	44.4	-73.2
05483	44.9	-73.0
05485	44.9	-73.0
05486	44.6	-73.3
05487	44.2	-73.0
05488	44.9	-73.1
05489	44.5	-72.9
05490	44.5	-72.9
05491	44.1	-73.3
05492	44.7	-72.8
05494	44.6	-73.0
05495	44.4	-73.1
05501	42.6	-71.2
05544	42.6	-71.2
05601	44.2	-72.6
05602	44.3	-72.6
05603	44.3	-72.6
05604	44.3	-72.6
05609	44.3	-72.6
05620	44.3	-72.6
05633	44.3	-72.6
05640	44.4	-72.5
05641	44.2	-72.5
05647	44.4	-72.3
05648	44.4	-72.5
05649	44.2	-72.5
05650	44.4	-72.4
05651	44.3	-72.5
05652	44.7	-72.6
05653	44.7	-72.5
05654	44.2	-72.5
05655	44.6	-72.6
05656	44.6	-72.7
05657	44.5	-72.5
05658	44.4	-72.4
05660	44.3	-72.7
05661	44.6	-72.6
05662	44.4	-72.7
05663	44.2	-72.7
05664	44.2	-72.7
05665	44.7	-72.6
05666	44.3	-72.6
05667	44.3	-72.4
05669	44.1	-72.7
05670	44.2	-72.5
05671	44.3	-72.8
05672	44.5	-72.7
05673	44.2	-72.8
05674	44.1	-72.9
05675	44.1	-72.4
05676	44.3	-72.8
05677	44.4	-72.7
05678	44.2	-72.5
05679	44.1	-72.5
05680	44.6	-72.5
05681	44.5	-72.4
05682	44.4	-72.6
05701	43.6	-73.0
05702	43.6	-73.0
05730	43.4	-72.8
05731	43.7	-73.3
05732	43.6	-73.2
05733	43.8	-73.1
05734	44.0	-73.3
05735	43.6	-73.2
05736	43.6	-73.0
05737	43.7	-72.9
05738	43.5	-72.9
05739	43.4	-73.0
05740	44.0	-73.1
05741	43.5	-73.2
05742	43.4	-72.9
05743	43.6	-73.3
05744	43.7	-73.1
05745	43.8	-73.1
05746	43.8	-72.7
05747	44.0	-72.8
05748	43.9	-72.9
05750	43.6	-73.3
05751	43.7	-72.8
05753	44.0	-73.2
05757	43.5	-73.1
05758	43.4	-72.8
05759	43.6	-73.0
05760	43.8	-73.3
05761	43.4	-73.1
05762	43.8	-72.8
05763	43.7	-73.0
05764	43.5	-73.2
05765	43.7	-73.0
05766	44.0	-73.0
05767	43.9	-72.8
05768	43.3	-73.2
05769	43.9	-73.1
05770	43.9	-73.3
05772	43.8	-72.8
05773	43.5	-73.0
05774	43.4	-73.2
05775	43.4	-73.2
05776	43.3	-73.2
05777	43.6	-73.0
05778	43.9	-73.2
05819	44.4	-72.0
05820	44.7	-72.4
05821	44.3	-72.1
05822	44.7	-72.2
05823	45.0	-72.1
05824	44.4	-71.9
05825	44.9	-72.3
05826	44.6	-72.4
05827	44.7	-72.4
05828	44.4	-72.1
05829	45.0	-72.1
05830	45.0	-72.1
05832	44.6	-71.9
05833	44.8	-72.0
05836	44.5	-72.3
05837	44.7	-71.9
05838	44.4	-71.9
05839	44.7	-72.2
05840	44.7	-71.7
05841	44.6	-72.3
05842	44.5	-72.3
05843	44.5	-72.4
05845	44.8	-72.3
05846	44.8	-71.9
05847	44.8	-72.5
05848	44.4	-71.9
05849	44.5	-72.0
05850	44.5	-72.0
05851	44.6	-72.1
05853	44.9	-72.0
05855	44.9	-72.2
05857	44.9	-72.3
05858	44.6	-71.8
05859	44.9	-72.4
05860	44.8	-72.1
05861	44.4	-72.0
05862	44.3	-72.2
05863	44.5	-72.0
05866	44.6	-72.1
05867	44.6	-72.0
05868	44.9	-72.4
05871	44.7	-72.0
05872	44.9	-72.1
05873	44.4	-72.2
05874	44.9	-72.4
05875	44.7	-72.2
05901	45.0	-71.7
05902	45.0	-71.5
05903	45.0	-71.6
05904	44.4	-71.7
05905	44.7	-71.6
05906	44.5	-71.7
05907	45.0	-71.8
06001	41.8	-72.9
06002	41.8	-72.7
06006	41.9	-72.6
06010	41.7	-72.9
06011	41.7	-72.9
06013	41.8	-72.9
06016	41.9	-72.5
06018	42.0	-73.3
06019	41.8	-72.9
06020	41.9	-72.9
06021	42.0	-73.1
06022	41.9	-72.9
06023	41.6	-72.7
06024	42.0	-73.3
06025	41.7	-72.5
06026	41.9	-72.7
06027	42.0	-72.9
06028	41.9	-72.6
06029	41.9	-72.5
06030	41.8	-72.7
06031	42.0	-73.4
06032	41.7	-72.8
06033	41.7	-72.6
06034	41.8	-72.7
06035	42.0	-72.8
06037	41.6	-72.7
06039	42.0	-73.4
06040	41.8	-72.5
06041	41.8	-72.5
06042	41.8	-72.5
06043	41.8	-72.4
06045	41.8	-72.5
06050	41.7	-72.8
06051	41.7	-72.8
06052	41.7	-72.8
06053	41.7	-72.8
06057	41.8	-73.0
06058	42.0	-73.2
06059	41.9	-72.9
06060	42.0	-72.8
06061	41.9	-73.0
06062	41.7	-72.9
06063	41.9	-72.9
06064	41.9	-72.7
06065	42.0	-73.0
06066	41.9	-72.5
06067	41.7	-72.7
06068	42.0	-73.4
06069	41.9	-73.5
06070	41.9	-72.8
06071	42.0	-72.5
06072	42.0	-72.5
06073	41.7	-72.6
06074	41.8	-72.6
06075	42.0	-72.3
06076	42.0	-72.3
06077	42.0	-72.3
06078	42.0	-72.6
06079	42.0	-73.4
06080	42.0	-72.7
06081	41.9	-72.8
06082	42.0	-72.6
06083	42.0	-72.6
06084	41.9	-72.4
06085	41.7	-72.9
06087	41.8	-72.9
06088	41.9	-72.6
06089	41.8	-72.8
06090	42.0	-72.9
06091	42.0	-73.0
06092	41.9	-72.9
06093	42.0	-72.7
06094	41.9	-73.1
06095	41.9	-72.7
06096	41.9	-72.6
06098	41.9	-73.1
06101	41.8	-72.7
06102	41.8	-72.7
06103	41.8	-72.7
06104	41.8	-72.7
06105	41.8	-72.7
06106	41.7	-72.7
06107	41.8	-72.8
06108	41.8	-72.6
06109	41.7	-72.7
06110	41.7	-72.7
06111	41.7	-72.7
06112	41.8	-72.7
06114	41.7	-72.7
06115	41.8	-72.7
06117	41.8	-72.7
06118	41.7	-72.6
06119	41.8	-72.7
06120	41.8	-72.7
06123	41.8	-72.7
06126	41.8	-72.7
06127	41.8	-72.7
06128	41.8	-72.7
06129	41.8	-72.7
06131	41.8	-72.7
06132	41.8	-72.7
06133	41.8	-72.7
06134	41.8	-72.7
06137	41.8	-72.7
06138	41.8	-72.7
06140	41.8	-72.7
06141	41.8	-72.7
06142	41.8	-72.7
06143	41.8	-72.7
06144	41.8	-72.7
06145	41.8	-72.7
06146	41.8	-72.7
06147	41.8	-72.7
06150	41.8	-72.7
06151	41.8	-72.7
06152	41.8	-72.7
06153	41.8	-72.7
06154	41.8	-72.7
06155	41.8	-72.7
06156	41.8	-72.7
06160	41.8	-72.7
06161	41.8	-72.7
06167	41.8	-72.7
06176	41.8	-72.7
06180	41.8	-72.7
06183	41.8	-72.7
06199	41.9	-72.7
06226	41.7	-72.2
06230	41.8	-72.0
06231	41.6	-72.4
06232	41.7	-72.4
06233	41.9	-71.9
06234	41.8	-72.0
06235	41.8	-72.1
06237	41.7	-72.3
06238	41.8	-72.3
06239	41.8	-71.9
06241	41.9	-71.9
06242	41.9	-72.1
06243	41.8	-71.8
06244	42.0	-72.0
06245	42.0	-71.9
06246	42.0	-71.9
06247	41.8	-72.1
06248	41.7	-72.4
06249	41.6	-72.2
06250	41.8	-72.2
06251	41.8	-72.3
06254	41.6	-72.1
06255	42.0	-71.9
06256	41.7	-72.2
06258	41.9	-72.0
06259	41.9	-72.0
06260	41.9	-71.9
06262	42.0	-71.9
06263	41.8	-71.9
06264	41.7	-72.1
06265	41.9	-72.3
06266	41.7	-72.2
06267	41.9	-71.9
06268	41.8	-72.2
06269	41.8	-72.3
06277	42.0	-71.8
06278	41.9	-72.1
06279	41.9	-72.3
06280	41.7	-72.2
06281	42.0	-72.0
06282	41.9	-72.1
06320	41.4	-72.1
06330	41.6	-72.1
06331	41.7	-72.0
06332	41.7	-71.9
06333	41.4	-72.2
06334	41.5	-72.2
06335	41.4	-72.1
06336	41.6	-72.2
06338	41.5	-72.0
06339	41.4	-72.0
06340	41.4	-72.1
06349	41.4	-72.1
06350	41.6	-72.1
06351	41.6	-72.0
06353	41.5	-72.2
06354	41.7	-71.9
06355	41.4	-72.0
06357	41.3	-72.2
06359	41.5	-71.9
06360	41.5	-72.1
06365	41.5	-72.0
06370	41.5	-72.2
06371	41.3	-72.3
06372	41.4	-71.9
06373	41.7	-71.8
06374	41.7	-71.9
06375	41.4	-72.1
06376	41.3	-72.3
06377	41.7	-71.8
06378	41.4	-71.9
06379	41.4	-71.8
06380	41.6	-72.1
06382	41.5	-72.1
06383	41.6	-72.0
06384	41.6	-71.9
06385	41.3	-72.1
06387	41.7	-71.9
06388	41.3	-72.0
06389	41.6	-72.1
06390	41.3	-72.0
06401	41.3	-73.1
06403	41.4	-73.1
06404	41.4	-73.3
06405	41.3	-72.8
06408	41.4	-72.9
06409	41.3	-72.4
06410	41.5	-72.9
06411	41.5	-72.9
06412	41.4	-72.5
06413	41.3	-72.5
06414	41.6	-72.6
06415	41.6	-72.3
06416	41.6	-72.7
06417	41.4	-72.4
06418	41.3	-73.1
06419	41.4	-72.6
06420	41.5	-72.3
06422	41.5	-72.7
06423	41.5	-72.4
06424	41.6	-72.5
06426	41.4	-72.4
06437	41.3	-72.7
06438	41.5	-72.5
06439	41.4	-72.4
06440	41.4	-73.4
06441	41.5	-72.6
06442	41.3	-72.4
06443	41.3	-72.6
06444	41.6	-72.9
06447	41.6	-72.5
06450	41.5	-72.8
06451	41.5	-72.8
06455	41.5	-72.7
06456	41.6	-72.6
06457	41.6	-72.7
06459	41.6	-72.7
06460	41.2	-73.1
06461	41.2	-73.1
06467	41.6	-72.9
06468	41.3	-73.2
06469	41.5	-72.4
06470	41.4	-73.3
06471	41.3	-72.8
06472	41.4	-72.8
06473	41.4	-72.9
06474	41.6	-72.4
06475	41.3	-72.4
06477	41.3	-73.0
06478	41.4	-73.1
06479	41.6	-72.9
06480	41.6	-72.6
06481	41.5	-72.7
06482	41.4	-73.2
06483	41.4	-73.1
06484	41.3	-73.1
06487	41.5	-73.3
06488	41.5	-73.2
06489	41.6	-72.9
06491	41.4	-73.2
06492	41.5	-72.8
06493	41.4	-72.9
06494	41.4	-72.9
06495	41.4	-72.9
06498	41.3	-72.5
06501	41.3	-72.9
06502	41.3	-72.9
06503	41.3	-72.9
06504	41.4	-72.9
06505	41.3	-72.9
06506	41.3	-72.9
06507	41.3	-72.9
06508	41.3	-72.9
06509	41.3	-72.9
06510	41.3	-72.9
06511	41.3	-72.9
06512	41.3	-72.9
06513	41.3	-72.9
06514	41.4	-72.9
06515	41.3	-73.0
06516	41.3	-73.0
06517	41.3	-72.9
06518	41.4	-72.9
06519	41.3	-72.9
06520	41.3	-72.9
06521	41.3	-72.9
06524	41.4	-73.0
06525	41.3	-72.9
06530	41.3	-72.9
06531	41.3	-72.9
06532	41.3	-72.9
06533	41.3	-72.9
06534	41.3	-72.9
06535	41.3	-72.9
06536	41.3	-72.9
06537	41.4	-72.9
06538	41.4	-72.9
06540	41.3	-72.9
06601	41.2	-73.2
06602	41.2	-73.2
06604	41.2	-73.2
06605	41.2	-73.2
06606	41.2	-73.2
06607	41.2	-73.2
06608	41.2	-73.2
06610	41.2	-73.2
06611	41.3	-73.2
06612	41.3	-73.3
06614	41.2	-73.1
06615	41.2	-73.1
06673	41.2	-73.2
06699	41.2	-73.2
06701	41.6	-73.1
06702	41.6	-73.0
06703	41.6	-73.1
06704	41.6	-73.0
06705	41.6	-73.0
06706	41.5	-73.0
06708	41.6	-73.1
06710	41.6	-73.0
06712	41.5	-73.0
06716	41.6	-73.0
06720	41.6	-73.1
06721	41.6	-73.1
06722	41.6	-73.1
06723	41.6	-73.1
06724	41.6	-73.1
06725	41.6	-73.1
06726	41.6	-73.1
06749	41.6	-73.1
06750	41.7	-73.3
06751	41.6	-73.2
06752	41.5	-73.4
06753	41.8	-73.3
06754	41.8	-73.4
06755	41.6	-73.5
06756	41.8	-73.2
06757	41.7	-73.5
06758	41.7	-73.2
06759	41.8	-73.2
06762	41.5	-73.1
06763	41.7	-73.2
06770	41.5	-73.0
06776	41.6	-73.4
06777	41.7	-73.3
06778	41.7	-73.1
06779	41.6	-73.1
06781	41.7	-73.0
06782	41.7	-73.0
06783	41.6	-73.3
06784	41.6	-73.5
06785	41.7	-73.5
06786	41.7	-73.0
06787	41.7	-73.1
06790	41.8	-73.1
06791	41.8	-73.1
06792	41.8	-73.1
06793	41.6	-73.3
06794	41.7	-73.3
06795	41.6	-73.1
06796	41.9	-73.3
06798	41.6	-73.2
06801	41.4	-73.4
06804	41.5	-73.4
06807	41.1	-73.6
06810	41.4	-73.5
06811	41.4	-73.5
06812	41.5	-73.5
06813	41.4	-73.5
06814	41.3	-73.4
06816	41.3	-73.4
06817	41.4	-73.5
06820	41.1	-73.5
06824	41.2	-73.3
06825	41.2	-73.2
06828	41.2	-73.2
06829	41.3	-73.4
06830	41.0	-73.6
06831	41.1	-73.7
06836	41.0	-73.6
06838	41.1	-73.3
06840	41.2	-73.5
06850	41.1	-73.4
06851	41.1	-73.4
06852	41.3	-73.4
06853	41.1	-73.4
06854	41.1	-73.4
06855	41.1	-73.4
06856	41.1	-73.4
06857	41.3	-73.4
06858	41.1	-73.4
06860	41.3	-73.4
06870	41.0	-73.6
06875	41.3	-73.4
06876	41.3	-73.4
06877	41.3	-73.5
06878	41.0	-73.6
06879	41.3	-73.5
06880	41.1	-73.3
06881	41.1	-73.4
06883	41.2	-73.4
06888	41.3	-73.4
06889	41.1	-73.3
06890	41.1	-73.3
06896	41.3	-73.4
06897	41.2	-73.4
06901	41.1	-73.5
06902	41.1	-73.5
06903	41.1	-73.6
06904	41.1	-73.5
06905	41.1	-73.5
06906	41.1	-73.5
06907	41.1	-73.5
06910	41.0	-73.6
06911	41.1	-73.5
06912	41.1	-73.5
06913	41.1	-73.5
06914	41.1	-73.5
06920	41.1	-73.5
06921	41.0	-73.5
06922	41.1	-73.5
06926	41.0	-73.5
06927	41.1	-73.5
07001	40.6	-74.3
07002	40.7	-74.1
07003	40.8	-74.2
07004	40.9	-74.3
07005	40.9	-74.4
07006	40.9	-74.3
07007	40.8	-74.3
07008	40.6	-74.2
07009	40.9	-74.2
07010	40.8	-74.0
07011	40.9	-74.1
07012	40.8	-74.2
07013	40.9	-74.2
07014	40.8	-74.1
07015	40.9	-74.2
07016	40.7	-74.3
07017	40.8	-74.2
07018	40.8	-74.2
07019	40.8	-74.2
07020	40.8	-74.0
07021	40.8	-74.3
07022	40.8	-74.0
07023	40.6	-74.4
07024	40.9	-74.0
07026	40.9	-74.1
07027	40.7	-74.3
07028	40.8	-74.2
07029	40.7	-74.2
07030	40.7	-74.0
07031	40.8	-74.1
07032	40.8	-74.1
07033	40.7	-74.3
07034	40.9	-74.4
07035	40.9	-74.3
07036	40.6	-74.3
07039	40.8	-74.3
07040	40.7	-74.3
07041	40.7	-74.3
07042	40.8	-74.2
07043	40.8	-74.2
07044	40.8	-74.2
07045	40.9	-74.4
07046	40.9	-74.4
07047	40.8	-74.0
07050	40.8	-74.2
07051	40.8	-74.2
07052	40.8	-74.3
